"skillKind","skillID","skillName","owner","attribute","effect","targetType","isAttack","recastMax","recastMin","maxLevel","skillLvUp2","skillLvUp3","skillLvUp4","skillLvUp5","skillLvUp6","skillLvUp7","skillLvUp8","buffs","debuffs","specialEffects","numHits","skillMod","hpMod","defMod","spdMod","enemyHPMod","enemySPDMod"
"2","23","Sub-attribute: Joker","Cooking Apron Ao","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Aka","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Eliza","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Lilly","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Hanabi","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Marianne","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Cooking Apron Iko","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Iroha","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Kaori","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Seira","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Cocoa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Akisa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Ao","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Aka","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Akisa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Lilly","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Hanabi","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Marianne","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Casual Holiday Iko","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Lilly","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Iko","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Marianne","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Akisa","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Aka","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Ao","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Hanabi","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","23","Sub-attribute: Joker","Magica 2020 Eliza","none","When this dress is set as a sub dress, it will always be treated as the same element as the main dress (Passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","24","The Present Never Ends","Holy Santa Aka","dark","When receiving a heavy blow or critical hist to self, reduce damage received by 50% and remove all debuff effects from self. This damage reduction does not stack with damage reduction effects of other passives (passive)","Self","FALSE","0","0","1","","","","","","","","remove debuff","","","0","0","0","0","0","0","0"
"2","25","Kill Me!","Royal Knight Armor Ao","light","When receiving an attack to self, grant 20% move gauge boost to self. Attacls deal additional damage with power that grows in proportion to own DEF. (passive)","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +15%","","","","move gauge boost","","","1","0","0","-1","0","0","0"
"2","26","Dark mail","Royal Knight Armor Hanabi","dark","Nullify stun and freeze. When attacked, 50% chance to inflict SPD down on the attacking enemy for 2 turns. (passive)","Single","FALSE","0","0","1","","","","","","","","","SPD down","","0","0","0","0","0","0","0"
"2","27","The child is the best","New Year Maiden 2020 Akisa","lightning","When receiving an attack to self, steal one buff effect from the attacking enemy and grant to all allies. For each buff effect on self, damage is increased by 15%. (passive)","All","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","28","Great youkai style","Tamamo-no-mae Cocoa","lightning","Attacks are always superior affinity. If knocked out, grant will to self for 1 turn instead. (passive)","Self","FALSE","10","10","1","","","","","","","","will","","","0","0","0","0","0","0","0"
"2","29","Primal flame","Phoenix Aka","fire","When receiving an attack, inflict burn for 1 turn. When self is knocked out, revive with 100% HP and grant ATK up for 1 turn to self (passive)","Self","FALSE","8","12","5","Recast Turns -1","Recast Turns -1","Recast Turns -1","Recast Turns -1","","","","ATK up","burn","","0","0","0","0","0","0","0"
"2","30","Infect lightning","Phoenix Hanabi","lightning","When attacking, increase damage dealt by 20% for each debuff effect the taargeted enemy has. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","31","Clawfoot","Stray Cat Iko","water","At the beginning of the battle, grant immune and invincibility to self for 1 turn. At the end of own turn, grant 30% move gauge boost to self. (passive)","Self","FALSE","0","0","1","","","","","","","","immune,invincible, move gauge boost","","","0","0","0","0","0","0","0"
"2","32","Sound barrier","Demon's Style Leukosia Seira","lightning","Reduce damage received by all allies by 15%. This damage reduction does not stack with damage reduction effects of other passives. (passive)","All","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","33","Gentle voice","Demon's Style Leukosia Lilly","water","At the beginning of own turn, remove 2 debuff effects, recover 10% HP, grant 15% move gauge boost to ally with the worst HP percentage. (passive)","Single","FALSE","0","0","1","","","","","","","","move gauge boost,remove debuff","","","0","0","0","0","0","0","0"
"2","34","White force","Demon's Style Leukosia Cocoa","fire","Increase damage deallt by 10% times number of buff effects on self. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","35","Bolt field","Demon's Style Leukosia Marianne","lightning","When affected by SPD up, Reduce damage received to self by 20%. This damage reduction does not stack with damage reduction effects of other passives. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","36","Innocent hit","Demon's Style Leukosia Aka","water","Increases crit rate by 100% when attacking an enemy not suffering from debuff effects. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","37","Listen to my song!","Glitter Idol Iko","lightning","Limit the SPD of units other than yourself to less than own SPD. This effect does not work on enemies or boss monsters with the same skill. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","38","Riot shield","Riot Police Iroha","dark","50% chance to nullify damage taken. Each attack on own turn has a 40% chance to inflict stun for 1 turn. (passive)","Self","FALSE","0","0","1","","","","","","","","","stun","","0","0","0","0","0","0","0"
"2","39","Auto shield","Riot Police Kaori","light","At the beginning of your turn, give 2 random allies a barrier for 15% of your HP for 2 turns. (passive)","Multiple","FALSE","0","0","1","","","","","","","","barrier","","","0","0","0","0","0","0","0"
"2","40","Perverted gentleman's pride","Daru Marianne","lightning","At the beginning of own turn, grant a barrier with 15% of own HP to self 1 turn. If you are attacked while buffed with a barrier, inflict SPD down on the attacking enemy for 1 turn. (passive)","Self","FALSE","0","0","1","","","","","","","","","SPD down","","0","0","0","0","0","0","0"
"2","41","Time Traveler","Amane Suzuha Lilly","dark","Increase crit rate of own attacks by 20%. If a cirt hit occurs, there is a 75% chance to inflict stun for 1 turn. (passive)","Self","FALSE","0","0","1","","","","","","","","","stun","","0","0","0","0","0","0","0"
"2","43","Doomsday Warrior","Brynhildr Hanabi","fire","nullify no recovery effects. When receiving attack to self, increase ATK and DEF by 150, and RES by 10. This effect can be stacked up to 10 times. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","44","Healing tree","Dryad Iko","dark","At the beginning of own turn, restore 10% HP of all allies. When receiving a light attribute attack to self, damage is reduced by 50%. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","45","Princess wearing thorns","Dryad Aka","lightning","Each attack inflicts cut on the enemy for 2 turns. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
"2","46","Dragon scales","Bahamut Akisa","dark","At the beginning of the battle, grant a barrier equal to 25% of own max HP to self for 2 turns. (passive)","Self","FALSE","0","0","1","","","","","","","","barrier","","","0","0","0","0","0","0","0"
"2","47","Trained body","Fighting Goddess ISHTAR Ao","water","Reduces critical hit received rate by 50%. When receiving an attack to self, reduce the recast turn of own skills by 1. (passive)","Self","FALSE","0","0","1","","","","","","","","reduce recast","","","0","0","0","0","0","0","0"
"2","48","Strong will to connect hope","Magica 2020 Evo Marianne","light","If an ally other than self receives damage that would knock them out, reduce damage to ally 0 and you grant extra turn to self. Reduces damage to self by 25%. This damage reduction does not stack with damage reduction effects of other passives.. (passive)","Single","FALSE","4","7","4","Recast Turns -1","Recast Turns -1","Recast Turns -1","","","","","","","","0","0","0","0","0","0","0"
"2","49","Mythical power","Crow Tengu Hanabi","fire","When receiving an attack that would knock out self, reduce daamge received to 0 and grant 50% move gauge boost. This effect can only be activated once per turn. (passive)","Self","FALSE","0","0","1","","","","","","","","move gauge boost","","","0","0","0","0","0","0","0"
"2","50","Kiriha","Crow Tengu Akisa","water","Reduces critical hit received rate by 50% and increases own RST by 50. (passive)","Self","FALSE","0","0","1","","","","","","","","","","","0","0","0","0","0","0","0"
